"rho","u","v","p","Mach","T","Points:0","Points:1","Points:2"
1.2041,660,0,1.0132e+05,1.9229,293.15,1,3.4,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.1,3.4,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.2,3.4,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.3,3.4,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.4,3.4,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.5,3.4,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.6,3.4,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.7,3.4,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.8,3.4,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.9,3.4,0
1.2041,660,2.5e-07,1.0132e+05,1.9229,293.15,2,3.4,0
1.2041,660,1e-06,1.0132e+05,1.9229,293.15,2.1,3.404,0
1.2041,660,2e-06,1.0132e+05,1.9229,293.15,2.2,3.408,0
1.2041,660,3.25e-06,1.0132e+05,1.9229,293.15,2.3,3.4121,0
1.2041,660,6.5e-06,1.0132e+05,1.9229,293.15,2.4,3.4161,0
1.2041,660,1.275e-05,1.0133e+05,1.9229,293.15,2.5,3.4201,0
1.2041,660,2.45e-05,1.0133e+05,1.9229,293.15,2.6,3.4241,0
1.2041,660,4.8e-05,1.0133e+05,1.9229,293.15,2.7,3.4281,0
1.2041,660,9.375e-05,1.0133e+05,1.9229,293.15,2.8,3.4322,0
1.2041,660,0.000183,1.0133e+05,1.9229,293.15,2.9,3.4362,0
1.2041,660,0.000357,1.0133e+05,1.9229,293.15,3,3.4402,0
1.2041,660,0.00069375,1.0133e+05,1.9229,293.15,3.1,3.4442,0
1.2041,660,0.0013393,1.0133e+05,1.9229,293.15,3.2,3.4482,0
1.2041,660,0.002566,1.0133e+05,1.9229,293.15,3.3,3.4523,0
1.2041,660,0.0048797,1.0133e+05,1.9229,293.15,3.4,3.4563,0
1.2041,659.99,0.00921,1.0133e+05,1.9228,293.16,3.5,3.4603,0
1.2042,659.99,0.017262,1.0134e+05,1.9228,293.17,3.6,3.4643,0
1.2042,659.97,0.032176,1.0135e+05,1.9227,293.18,3.7,3.4683,0
1.2044,659.95,0.059796,1.0137e+05,1.9226,293.21,3.8,3.4723,0
1.2046,659.91,0.11119,1.014e+05,1.9223,293.26,3.9,3.4764,0
1.205,659.82,0.21225,1.0147e+05,1.9217,293.35,4,3.4804,0
1.2057,659.68,0.40386,1.0159e+05,1.9208,293.51,4.1,3.4804,0
1.2071,659.42,0.74899,1.018e+05,1.9191,293.78,4.2,3.4804,0
1.2096,658.97,1.353,1.0216e+05,1.9163,294.24,4.3,3.4804,0
1.2137,658.23,2.3783,1.0277e+05,1.9118,294.98,4.4,3.4804,0
1.2206,657.03,4.0629,1.0376e+05,1.9046,296.13,4.5,3.4804,0
1.2316,655.15,6.7298,1.053e+05,1.8938,297.85,4.6,3.4804,0
1.2484,652.31,10.77,1.0763e+05,1.878,300.32,4.7,3.4804,0
1.2731,648.2,16.57,1.1098e+05,1.8563,303.64,4.8,3.4804,0
1.3073,642.57,24.371,1.1556e+05,1.8284,307.86,4.9,3.4804,0
1.3515,635.38,34.087,1.214e+05,1.7949,312.84,5,3.4804,0
1.4044,626.9,45.198,1.2835e+05,1.7578,318.26,5.1,3.4804,0
1.4626,617.74,56.814,1.3596e+05,1.7203,323.72,5.2,3.4804,0
1.5215,608.73,67.917,1.4363e+05,1.6854,328.76,5.3,3.4804,0
1.5764,600.66,77.637,1.5075e+05,1.6557,333.06,5.4,3.4804,0
1.6238,594.06,85.416,1.5685e+05,1.6323,336.48,5.5,3.4804,0
1.6621,589.14,91.015,1.6175e+05,1.6152,339,5.6,3.4804,0
1.6916,585.82,94.429,1.6547e+05,1.6035,340.77,5.7,3.4804,0
1.7137,583.84,95.769,1.6822e+05,1.596,341.97,5.8,3.4804,0
1.7305,582.86,95.183,1.7028e+05,1.5912,342.8,5.9,3.4804,0
1.7441,582.56,92.815,1.7196e+05,1.5879,343.46,6,3.4804,0
1.7566,582.65,88.804,1.7351e+05,1.585,344.09,6.1,3.4804,0
1.7694,582.91,83.298,1.7514e+05,1.5819,344.81,6.2,3.4804,0
1.7832,583.19,76.485,1.7696e+05,1.5782,345.68,6.3,3.4804,0
1.7982,583.46,68.612,1.7898e+05,1.574,346.7,6.4,3.4804,0
1.8138,583.71,59.983,1.8113e+05,1.5696,347.83,6.5,3.4804,0
1.8291,584.02,50.937,1.8327e+05,1.5655,348.99,6.6,3.4804,0
1.8429,584.48,41.814,1.8523e+05,1.5624,350.08,6.7,3.4804,0
1.8541,585.2,32.917,1.8684e+05,1.5608,351,6.8,3.4804,0
1.8616,586.25,24.484,1.8796e+05,1.5609,351.68,6.9,3.4804,0
1.865,587.7,16.681,1.885e+05,1.5632,352.05,7,3.4804,0
1.864,589.56,9.5971,1.8842e+05,1.5676,352.1,7.1,3.4804,0
1.8587,591.82,3.2619,1.8774e+05,1.574,351.84,7.2,3.4804,0
1.8495,594.44,-2.3365,1.865e+05,1.5822,351.27,7.3,3.4804,0
1.8367,597.41,-7.239,1.8475e+05,1.5922,350.4,7.4,3.4804,0
1.8209,600.67,-11.51,1.8257e+05,1.6036,349.27,7.5,3.4804,0
1.8026,604.17,-15.222,1.8004e+05,1.6163,347.92,7.6,3.4804,0
1.7825,607.85,-18.446,1.7724e+05,1.63,346.39,7.7,3.4804,0
1.7609,611.64,-21.246,1.7425e+05,1.6443,344.71,7.8,3.4804,0
1.7382,615.52,-23.678,1.7112e+05,1.6593,342.94,7.9,3.4804,0
1.7149,619.43,-25.793,1.6791e+05,1.6746,341.08,8,3.4804,0
1.6912,623.36,-27.632,1.6466e+05,1.6901,339.17,8.1,3.4804,0
1.6673,627.26,-29.23,1.614e+05,1.7058,337.22,8.2,3.4804,0
1.6435,631.12,-30.617,1.5817e+05,1.7214,335.26,8.3,3.4804,0
1.6198,634.93,-31.818,1.5498e+05,1.7371,333.29,8.4,3.4804,0
1.5965,638.65,-32.854,1.5185e+05,1.7525,331.34,8.5,3.4804,0
1.5736,642.3,-33.74,1.4879e+05,1.7678,329.39,8.6,3.4804,0
1.5512,645.84,-34.492,1.4582e+05,1.7828,327.48,8.7,3.4804,0
1.5293,649.28,-35.12,1.4294e+05,1.7976,325.6,8.8,3.4804,0
1.5082,652.6,-35.633,1.4016e+05,1.8119,323.76,8.9,3.4804,0
1.4877,655.8,-36.039,1.3749e+05,1.8259,321.96,9,3.4804,0
1.4679,658.87,-36.344,1.3493e+05,1.8395,320.21,9.1,3.4804,0
1.4489,661.81,-36.552,1.3248e+05,1.8526,318.52,9.2,3.4804,0
1.4307,664.61,-36.668,1.3014e+05,1.8653,316.88,9.3,3.4804,0
1.4133,667.27,-36.693,1.2792e+05,1.8774,315.31,9.4,3.4804,0
1.3967,669.79,-36.631,1.2581e+05,1.8889,313.8,9.5,3.4804,0
1.381,672.15,-36.484,1.2383e+05,1.8999,312.35,9.6,3.4804,0
1.3662,674.37,-36.252,1.2195e+05,1.9104,310.97,9.7,3.4804,0
1.3521,676.44,-35.942,1.2018e+05,1.9203,309.64,9.8,3.4804,0
1.3389,678.4,-35.562,1.1849e+05,1.93,308.29,9.9,3.4804,0
1.3325,679.36,-35.356,1.1766e+05,1.9348,307.61,10,3.4804,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0,3.5,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.1,3.5,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.2,3.5,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.3,3.5,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.4,3.5,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.5,3.5,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.6,3.5,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.7,3.5,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.8,3.5,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.9,3.5,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1,3.5,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.1,3.5,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.2,3.5,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.3,3.5,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.4,3.5,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.5,3.5,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.6,3.5,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.7,3.5,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.8,3.5,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.9,3.5,0
1.2041,660,0,1.0132e+05,1.9229,293.15,2,3.5,0
1.2041,660,5e-07,1.0132e+05,1.9229,293.15,2.1,3.5033,0
1.2041,660,1.25e-06,1.0132e+05,1.9229,293.15,2.2,3.5067,0
1.2041,660,2e-06,1.0132e+05,1.9229,293.15,2.3,3.51,0
1.2041,660,4e-06,1.0132e+05,1.9229,293.15,2.4,3.5134,0
1.2041,660,8e-06,1.0133e+05,1.9229,293.15,2.5,3.5167,0
1.2041,660,1.525e-05,1.0133e+05,1.9229,293.15,2.6,3.5201,0
1.2041,660,2.975e-05,1.0133e+05,1.9229,293.15,2.7,3.5234,0
1.2041,660,5.825e-05,1.0133e+05,1.9229,293.15,2.8,3.5268,0
1.2041,660,0.000114,1.0133e+05,1.9229,293.15,2.9,3.5301,0
1.2041,660,0.000223,1.0133e+05,1.9229,293.15,3,3.5335,0
1.2041,660,0.000434,1.0133e+05,1.9229,293.15,3.1,3.5368,0
1.2041,660,0.00083925,1.0133e+05,1.9229,293.15,3.2,3.5402,0
1.2041,660,0.0016117,1.0133e+05,1.9229,293.15,3.3,3.5435,0
1.2041,660,0.0030738,1.0133e+05,1.9229,293.15,3.4,3.5469,0
1.2041,660,0.0058198,1.0133e+05,1.9229,293.16,3.5,3.5502,0
1.2042,659.99,0.010947,1.0133e+05,1.9228,293.16,3.6,3.5536,0
1.2042,659.98,0.020486,1.0134e+05,1.9228,293.17,3.7,3.5569,0
1.2043,659.97,0.03823,1.0135e+05,1.9227,293.19,3.8,3.5603,0
1.2044,659.94,0.071373,1.0137e+05,1.9225,293.22,3.9,3.5636,0
1.2047,659.89,0.13628,1.0142e+05,1.9221,293.28,4,3.567,0
1.2052,659.79,0.25925,1.0149e+05,1.9215,293.38,4.1,3.567,0
1.2061,659.62,0.48164,1.0163e+05,1.9205,293.56,4.2,3.567,0
1.2076,659.33,0.87311,1.0187e+05,1.9186,293.86,4.3,3.567,0
1.2104,658.85,1.5432,1.0227e+05,1.9156,294.35,4.4,3.567,0
1.2149,658.05,2.6567,1.0293e+05,1.9108,295.14,4.5,3.567,0
1.2223,656.78,4.4487,1.0397e+05,1.9033,296.33,4.6,3.567,0
1.2339,654.83,7.2282,1.0558e+05,1.8921,298.09,4.7,3.567,0
1.2513,651.94,11.354,1.0797e+05,1.8762,300.57,4.8,3.567,0
1.2764,647.83,17.16,1.1135e+05,1.8546,303.87,4.9,3.567,0
1.3105,642.29,24.821,1.1589e+05,1.8272,307.99,5,3.567,0
1.3541,635.32,34.196,1.2163e+05,1.7948,312.81,5.1,3.567,0
1.4058,627.17,44.749,1.2839e+05,1.7591,318.04,5.2,3.567,0
1.4626,618.43,55.625,1.3578e+05,1.723,323.3,5.3,3.567,0
1.5204,609.82,65.861,1.4329e+05,1.6892,328.22,5.4,3.567,0
1.5753,602,74.625,1.5039e+05,1.6596,332.52,5.5,3.567,0
1.6245,595.43,81.353,1.5674e+05,1.6354,336.09,5.6,3.567,0
1.6669,590.26,85.765,1.6219e+05,1.6162,338.95,5.7,3.567,0
1.7028,586.4,87.795,1.6681e+05,1.6012,341.25,5.8,3.567,0
1.7337,583.62,87.512,1.7078e+05,1.5892,343.16,5.9,3.567,0
1.7613,581.62,85.068,1.7437e+05,1.579,344.86,6,3.567,0
1.7872,580.15,80.678,1.7777e+05,1.5697,346.5,6.1,3.567,0
1.8123,579.02,74.626,1.8114e+05,1.5609,348.16,6.2,3.567,0
1.837,578.13,67.266,1.845e+05,1.5524,349.86,6.3,3.567,0
1.8606,577.46,59.004,1.8778e+05,1.5445,351.54,6.4,3.567,0
1.8822,577.07,50.269,1.9082e+05,1.5378,353.14,6.5,3.567,0
1.9006,577.05,41.464,1.9346e+05,1.5328,354.54,6.6,3.567,0
1.9148,577.46,32.927,1.9552e+05,1.53,355.67,6.7,3.567,0
1.9241,578.38,24.91,1.9689e+05,1.5297,356.44,6.8,3.567,0
1.9279,579.82,17.569,1.9749e+05,1.532,356.83,6.9,3.567,0
1.9264,581.79,10.977,1.9733e+05,1.5367,356.83,7,3.567,0
1.9199,584.23,5.1453,1.9646e+05,1.5437,356.46,7.1,3.567,0
1.9089,587.1,0.040633,1.9494e+05,1.5528,355.75,7.2,3.567,0
1.8941,590.33,-4.3925,1.9288e+05,1.5636,354.73,7.3,3.567,0
1.8761,593.87,-8.2259,1.9035e+05,1.5759,353.44,7.4,3.567,0
1.8556,597.65,-11.538,1.8747e+05,1.5895,351.93,7.5,3.567,0
1.8332,601.61,-14.4,1.8432e+05,1.604,350.25,7.6,3.567,0
1.8094,605.67,-16.877,1.8098e+05,1.6192,348.43,7.7,3.567,0
1.7847,609.81,-19.024,1.7752e+05,1.635,346.51,7.8,3.567,0
1.7593,613.98,-20.89,1.7399e+05,1.6511,344.51,7.9,3.567,0
1.7336,618.14,-22.512,1.7043e+05,1.6674,342.47,8,3.567,0
1.7078,622.28,-23.925,1.6688e+05,1.6837,340.4,8.1,3.567,0
1.6821,626.37,-25.155,1.6336e+05,1.7001,338.31,8.2,3.567,0
1.6567,630.39,-26.226,1.599e+05,1.7165,336.23,8.3,3.567,0
1.6316,634.34,-27.155,1.5651e+05,1.7326,334.16,8.4,3.567,0
1.607,638.19,-27.957,1.532e+05,1.7486,332.1,8.5,3.567,0
1.583,641.94,-28.646,1.4999e+05,1.7643,330.07,8.6,3.567,0
1.5596,645.58,-29.23,1.4688e+05,1.7798,328.08,8.7,3.567,0
1.5369,649.11,-29.719,1.4388e+05,1.7949,326.13,8.8,3.567,0
1.5149,652.52,-30.119,1.4099e+05,1.8097,324.22,8.9,3.567,0
1.4936,655.79,-30.436,1.3821e+05,1.824,322.36,9,3.567,0
1.4731,658.94,-30.673,1.3555e+05,1.8379,320.55,9.1,3.567,0
1.4534,661.94,-30.833,1.3301e+05,1.8514,318.8,9.2,3.567,0
1.4346,664.81,-30.92,1.3059e+05,1.8643,317.11,9.3,3.567,0
1.4165,667.53,-30.935,1.2828e+05,1.8768,315.48,9.4,3.567,0
1.3994,670.11,-30.88,1.261e+05,1.8887,313.92,9.5,3.567,0
1.3831,672.53,-30.755,1.2404e+05,1.9,312.42,9.6,3.567,0
1.3677,674.8,-30.564,1.2209e+05,1.9108,310.99,9.7,3.567,0
1.3531,676.93,-30.308,1.2025e+05,1.9211,309.6,9.8,3.567,0
1.3394,678.94,-29.997,1.1851e+05,1.931,308.23,9.9,3.567,0
1.3327,679.91,-29.829,1.1765e+05,1.9359,307.54,10,3.567,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0,3.6,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.1,3.6,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.2,3.6,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.3,3.6,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.4,3.6,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.5,3.6,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.6,3.6,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.7,3.6,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.8,3.6,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.9,3.6,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1,3.6,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.1,3.6,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.2,3.6,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.3,3.6,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.4,3.6,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.5,3.6,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.6,3.6,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.7,3.6,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.8,3.6,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.9,3.6,0
1.2041,660,0,1.0132e+05,1.9229,293.15,2,3.6,0
1.2041,660,2.5e-07,1.0132e+05,1.9229,293.15,2.1,3.6027,0
1.2041,660,7.5e-07,1.0132e+05,1.9229,293.15,2.2,3.6054,0
1.2041,660,1.25e-06,1.0132e+05,1.9229,293.15,2.3,3.608,0
1.2041,660,2.5e-06,1.0132e+05,1.9229,293.15,2.4,3.6107,0
1.2041,660,5e-06,1.0132e+05,1.9229,293.15,2.5,3.6134,0
1.2041,660,9.5e-06,1.0133e+05,1.9229,293.15,2.6,3.6161,0
1.2041,660,1.85e-05,1.0133e+05,1.9229,293.15,2.7,3.6188,0
1.2041,660,3.625e-05,1.0133e+05,1.9229,293.15,2.8,3.6214,0
1.2041,660,7.1e-05,1.0133e+05,1.9229,293.15,2.9,3.6241,0
1.2041,660,0.000139,1.0133e+05,1.9229,293.15,3,3.6268,0
1.2041,660,0.000271,1.0133e+05,1.9229,293.15,3.1,3.6295,0
1.2041,660,0.00052475,1.0133e+05,1.9229,293.15,3.2,3.6322,0
1.2041,660,0.00101,1.0133e+05,1.9229,293.15,3.3,3.6348,0
1.2041,660,0.0019312,1.0133e+05,1.9229,293.15,3.4,3.6375,0
1.2041,660,0.003667,1.0133e+05,1.9229,293.15,3.5,3.6402,0
1.2041,659.99,0.0069198,1.0133e+05,1.9228,293.16,3.6,3.6429,0
1.2042,659.99,0.012996,1.0133e+05,1.9228,293.16,3.7,3.6456,0
1.2042,659.98,0.024341,1.0134e+05,1.9228,293.17,3.8,3.6482,0
1.2043,659.96,0.045598,1.0136e+05,1.9226,293.19,3.9,3.6509,0
1.2045,659.93,0.087042,1.0138e+05,1.9224,293.23,4,3.6536,0
1.2048,659.87,0.16546,1.0143e+05,1.922,293.3,4.1,3.6536,0
1.2054,659.76,0.30769,1.0152e+05,1.9213,293.42,4.2,3.6536,0
1.2064,659.57,0.55917,1.0168e+05,1.9201,293.61,4.3,3.6536,0
1.2082,659.25,0.99228,1.0194e+05,1.9181,293.94,4.4,3.6536,0
1.2112,658.72,1.7182,1.0238e+05,1.9149,294.46,4.5,3.6536,0
1.2162,657.87,2.9002,1.0309e+05,1.9098,295.28,4.6,3.6536,0
1.2241,656.54,4.7646,1.0419e+05,1.902,296.51,4.7,3.6536,0
1.2362,654.53,7.5989,1.0586e+05,1.8906,298.3,4.8,3.6536,0
1.2543,651.59,11.723,1.083e+05,1.8745,300.78,4.9,3.6536,0
1.2799,647.47,17.409,1.1172e+05,1.8531,304.04,5,3.6536,0
1.3143,642.01,24.764,1.1626e+05,1.8261,308.08,5.1,3.6536,0
1.3579,635.2,33.589,1.2195e+05,1.7944,312.79,5.2,3.6536,0
1.4095,627.29,43.325,1.2866e+05,1.7595,317.91,5.3,3.6536,0
1.4666,618.78,53.129,1.3607e+05,1.7238,323.12,5.4,3.6536,0
1.5258,610.29,62.067,1.4374e+05,1.6896,328.11,5.5,3.6536,0
1.584,602.39,69.322,1.5128e+05,1.6586,332.67,5.6,3.6536,0
1.6389,595.45,74.325,1.5843e+05,1.6315,336.71,5.7,3.6536,0
1.6898,589.59,76.79,1.6508e+05,1.608,340.28,5.8,3.6536,0
1.7368,584.76,76.675,1.7126e+05,1.5875,343.49,5.9,3.6536,0
1.7804,580.81,74.144,1.7707e+05,1.5693,346.45,6,3.6536,0
1.8213,577.57,69.519,1.826e+05,1.553,349.24,6.1,3.6536,0
1.8594,574.94,63.245,1.8784e+05,1.5383,351.89,6.2,3.6536,0
1.8942,572.88,55.835,1.9271e+05,1.5255,354.36,6.3,3.6536,0
1.9248,571.43,47.819,1.9704e+05,1.515,356.57,6.4,3.6536,0
1.9499,570.63,39.672,2.0065e+05,1.5073,358.42,6.5,3.6536,0
1.9688,570.54,31.779,2.0339e+05,1.5028,359.85,6.6,3.6536,0
1.9808,571.16,24.408,2.0517e+05,1.5014,360.8,6.7,3.6536,0
1.986,572.49,17.715,2.0597e+05,1.5033,361.26,6.8,3.6536,0
1.9847,574.47,11.763,2.0582e+05,1.5081,361.25,6.9,3.6536,0
1.9775,577.03,6.5505,2.0482e+05,1.5155,360.82,7,3.6536,0
1.9652,580.08,2.0308,2.031e+05,1.5251,360,7.1,3.6536,0
1.9488,583.53,-1.8615,2.0076e+05,1.5366,358.86,7.2,3.6536,0
1.929,587.31,-5.2018,1.9794e+05,1.5497,357.45,7.3,3.6536,0
1.9067,591.33,-8.068,1.9475e+05,1.5639,355.81,7.4,3.6536,0
1.8823,595.53,-10.532,1.9128e+05,1.5792,354,7.5,3.6536,0
1.8566,599.83,-12.655,1.8763e+05,1.5951,352.05,7.6,3.6536,0
1.8299,604.2,-14.491,1.8386e+05,1.6115,350.01,7.7,3.6536,0
1.8027,608.6,-16.083,1.8003e+05,1.6282,347.9,7.8,3.6536,0
1.7752,612.98,-17.466,1.7619e+05,1.6452,345.75,7.9,3.6536,0
1.7477,617.33,-18.672,1.7237e+05,1.6622,343.57,8,3.6536,0
1.7204,621.62,-19.724,1.6859e+05,1.6792,341.38,8.1,3.6536,0
1.6933,625.84,-20.642,1.6487e+05,1.6961,339.19,8.2,3.6536,0
1.6667,629.98,-21.443,1.6124e+05,1.7129,337.01,8.3,3.6536,0
1.6406,634.03,-22.139,1.577e+05,1.7294,334.86,8.4,3.6536,0
1.6151,637.97,-22.742,1.5426e+05,1.7458,332.73,8.5,3.6536,0
1.5902,641.8,-23.26,1.5093e+05,1.7619,330.64,8.6,3.6536,0
1.566,645.51,-23.701,1.4772e+05,1.7776,328.59,8.7,3.6536,0
1.5426,649.1,-24.07,1.4462e+05,1.793,326.58,8.8,3.6536,0
1.52,652.57,-24.372,1.4164e+05,1.808,324.62,8.9,3.6536,0
1.4981,655.9,-24.61,1.3878e+05,1.8226,322.71,9,3.6536,0
1.4771,659.09,-24.788,1.3604e+05,1.8368,320.85,9.1,3.6536,0
1.4569,662.15,-24.908,1.3343e+05,1.8505,319.06,9.2,3.6536,0
1.4375,665.06,-24.971,1.3094e+05,1.8637,317.32,9.3,3.6536,0
1.419,667.83,-24.978,1.2858e+05,1.8764,315.65,9.4,3.6536,0
1.4014,670.45,-24.931,1.2633e+05,1.8886,314.04,9.5,3.6536,0
1.3846,672.92,-24.83,1.2421e+05,1.9002,312.5,9.6,3.6536,0
1.3688,675.24,-24.677,1.2221e+05,1.9112,311.02,9.7,3.6536,0
1.3538,677.41,-24.474,1.2032e+05,1.9217,309.6,9.8,3.6536,0
1.3396,679.44,-24.229,1.1852e+05,1.9318,308.21,9.9,3.6536,0
1.3328,680.43,-24.098,1.1765e+05,1.9368,307.51,10,3.6536,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0,3.7,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.1,3.7,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.2,3.7,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.3,3.7,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.4,3.7,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.5,3.7,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.6,3.7,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.7,3.7,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.8,3.7,0
1.2041,660,0,1.0132e+05,1.9229,293.15,0.9,3.7,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1,3.7,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.1,3.7,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.2,3.7,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.3,3.7,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.4,3.7,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.5,3.7,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.6,3.7,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.7,3.7,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.8,3.7,0
1.2041,660,0,1.0132e+05,1.9229,293.15,1.9,3.7,0
1.2041,660,0,1.0132e+05,1.9229,293.15,2,3.7,0
1.2041,660,0,1.0132e+05,1.9229,293.15,2.1,3.702,0
1.2041,660,2.5e-07,1.0132e+05,1.9229,293.15,2.2,3.704,0
1.2041,660,7.5e-07,1.0132e+05,1.9229,293.15,2.3,3.706,0
1.2041,660,1.75e-06,1.0132e+05,1.9229,293.15,2.4,3.708,0
1.2041,660,3.25e-06,1.0132e+05,1.9229,293.15,2.5,3.71,0
1.2041,660,6e-06,1.0132e+05,1.9229,293.15,2.6,3.7121,0
1.2041,660,1.15e-05,1.0133e+05,1.9229,293.15,2.7,3.7141,0
1.2041,660,2.225e-05,1.0133e+05,1.9229,293.15,2.8,3.7161,0
1.2041,660,4.375e-05,1.0133e+05,1.9229,293.15,2.9,3.7181,0
1.2041,660,8.575e-05,1.0133e+05,1.9229,293.15,3,3.7201,0
1.2041,660,0.00016725,1.0133e+05,1.9229,293.15,3.1,3.7221,0
1.2041,660,0.000324,1.0133e+05,1.9229,293.15,3.2,3.7241,0
1.2041,660,0.0006245,1.0133e+05,1.9229,293.15,3.3,3.7261,0
1.2041,660,0.0011967,1.0133e+05,1.9229,293.15,3.4,3.7281,0
1.2041,660,0.002278,1.0133e+05,1.9229,293.15,3.5,3.7301,0
1.2041,660,0.00431,1.0133e+05,1.9229,293.15,3.6,3.7322,0
1.2041,659.99,0.008118,1.0133e+05,1.9228,293.16,3.7,3.7342,0
1.2042,659.99,0.015252,1.0134e+05,1.9228,293.17,3.8,3.7362,0
1.2042,659.97,0.028649,1.0135e+05,1.9227,293.18,3.9,3.7382,0
1.2043,659.95,0.054648,1.0136e+05,1.9226,293.2,4,3.7402,0
1.2046,659.91,0.10374,1.014e+05,1.9223,293.25,4.1,3.7402,0
1.2049,659.84,0.19295,1.0145e+05,1.9219,293.32,4.2,3.7402,0
1.2056,659.72,0.35116,1.0156e+05,1.9211,293.45,4.3,3.7402,0
1.2068,659.5,0.62483,1.0173e+05,1.9198,293.67,4.4,3.7402,0
1.2089,659.15,1.0863,1.0203e+05,1.9176,294.01,4.5,3.7402,0
1.2123,658.58,1.8438,1.0251e+05,1.9141,294.57,4.6,3.7402,0
1.2177,657.67,3.0524,1.0326e+05,1.9088,295.42,4.7,3.7402,0
1.2263,656.27,4.9203,1.0444e+05,1.9007,296.68,4.8,3.7402,0
1.2393,654.18,7.7014,1.0619e+05,1.889,298.49,4.9,3.7402,0
1.2583,651.16,11.661,1.0872e+05,1.8727,300.98,5,3.7402,0
1.285,646.98,16.999,1.1224e+05,1.8511,304.24,5.1,3.7402,0
1.3207,641.49,23.737,1.1689e+05,1.824,308.27,5.2,3.7402,0
1.3659,634.67,31.606,1.2274e+05,1.7921,312.98,5.3,3.7402,0
1.4198,626.75,40.009,1.297e+05,1.7566,318.17,5.4,3.7402,0
1.4804,618.13,48.106,1.3755e+05,1.7196,323.59,5.5,3.7402,0
1.5451,609.35,54.997,1.4596e+05,1.6829,329,5.6,3.7402,0
1.6114,600.89,59.925,1.5463e+05,1.648,334.22,5.7,3.7402,0
