"rho","u","v","p","Mach","T","Points:0","Points:1","Points:2"
1.2008,46.954,-7.3434,1.01e+05,0.13853,293.03,-0.57923,-1.7827,0
1.2018,45.359,-9.0031,1.0112e+05,0.13477,293.13,-0.7624,-1.7124,0
1.2028,43.441,-10.293,1.0125e+05,0.13008,293.24,-0.93721,-1.6233,0
1.204,41.283,-11.156,1.0138e+05,0.12458,293.35,-1.1018,-1.5164,0
1.2051,38.982,-11.555,1.0152e+05,0.11843,293.47,-1.2542,-1.393,0
1.2062,36.637,-11.472,1.0166e+05,0.1118,293.59,-1.393,-1.2542,0
1.2073,34.347,-10.912,1.0179e+05,0.10493,293.7,-1.5164,-1.1018,0
1.2083,32.209,-9.8981,1.019e+05,0.098101,293.8,-1.6233,-0.93721,0
1.2091,30.312,-8.4718,1.0201e+05,0.091626,293.9,-1.7124,-0.7624,0
1.2098,28.732,-6.6918,1.0209e+05,0.085885,293.97,-1.7827,-0.57923,0
1.2103,27.534,-4.6301,1.0216e+05,0.081289,294.03,-1.8335,-0.38971,0
1.2107,26.763,-2.369,1.0219e+05,0.078232,294.07,-1.8642,-0.19593,0
1.2108,26.489,-5.7995e-05,1.0221e+05,0.077133,294.08,-1.8744,-0,0
1.2107,26.763,2.3689,1.0219e+05,0.078232,294.07,-1.8642,0.19593,0
1.2103,27.534,4.63,1.0216e+05,0.081289,294.03,-1.8335,0.38971,0
1.2098,28.732,6.6917,1.0209e+05,0.085885,293.97,-1.7827,0.57923,0
1.2091,30.312,8.4717,1.0201e+05,0.091626,293.9,-1.7124,0.7624,0
1.2083,32.209,9.898,1.019e+05,0.0981,293.8,-1.6233,0.93721,0
1.2073,34.347,10.912,1.0179e+05,0.10493,293.7,-1.5164,1.1018,0
1.2062,36.637,11.472,1.0166e+05,0.1118,293.59,-1.393,1.2542,0
1.2051,38.982,11.555,1.0152e+05,0.11843,293.47,-1.2542,1.393,0
1.204,41.283,11.156,1.0138e+05,0.12458,293.35,-1.1018,1.5164,0
1.2028,43.44,10.293,1.0125e+05,0.13008,293.24,-0.93721,1.6233,0
1.2018,45.359,9.0032,1.0112e+05,0.13477,293.13,-0.7624,1.7124,0
1.2008,46.954,7.3435,1.01e+05,0.13853,293.03,-0.57923,1.7827,0
1.1999,48.154,5.3867,1.009e+05,0.14126,292.95,-0.38971,1.8335,0
1.1993,48.905,3.2197,1.0082e+05,0.1429,292.88,-0.19593,1.8642,0
1.1987,49.17,0.93801,1.0076e+05,0.1434,292.83,-0,1.8744,0
1.1983,48.936,-1.3586,1.0072e+05,0.14275,292.8,0.19593,1.8642,0
1.1981,48.211,-3.5709,1.007e+05,0.14097,292.8,0.38971,1.8335,0
1.1981,47.022,-5.6035,1.007e+05,0.13808,292.81,0.57923,1.7827,0
1.1981,45.416,-7.3694,1.0072e+05,0.13416,292.85,0.7624,1.7124,0
1.1983,43.459,-8.7935,1.0075e+05,0.12927,292.91,0.93721,1.6233,0
1.1985,41.227,-9.8159,1.008e+05,0.12354,292.98,1.1018,1.5164,0
1.1988,38.811,-10.394,1.0085e+05,0.11711,293.07,1.2542,1.393,0
1.199,36.306,-10.502,1.0091e+05,0.11014,293.19,1.393,1.2542,0
1.1992,33.814,-10.137,1.0097e+05,0.10285,293.32,1.5164,1.1018,0
1.1992,31.436,-9.3097,1.0103e+05,0.095495,293.48,1.6233,0.93721,0
1.199,29.271,-8.0542,1.0108e+05,0.088405,293.67,1.7124,0.7624,0
1.1986,27.414,-6.4202,1.0112e+05,0.081969,293.91,1.7827,0.57923,0
1.1977,25.952,-4.4751,1.0115e+05,0.076644,294.23,1.8335,0.38971,0
1.1963,24.963,-2.3021,1.0117e+05,0.072928,294.63,1.8642,0.19593,0
1.1954,24.596,-1.17,1.0118e+05,0.071534,294.85,1.8744,0,0
1.1968,26.567,1.0294,1.012e+05,0.077277,294.56,2.0593,0,0
1.1975,26.904,2.0224,1.0119e+05,0.078496,294.37,2.048,-0.21526,0
1.1988,27.803,3.9227,1.0118e+05,0.081728,294.03,2.0143,-0.42815,0
1.1996,29.119,5.6113,1.0115e+05,0.086342,293.75,1.9585,-0.63636,0
1.2,30.775,7.0155,1.0112e+05,0.091928,293.55,1.8813,-0.83759,0
1.2002,32.691,8.0791,1.0107e+05,0.098095,293.38,1.7834,-1.0297,0
1.2001,34.78,8.762,1.0103e+05,0.1045,293.25,1.666,-1.2104,0
1.2,36.953,9.0408,1.0098e+05,0.11086,293.14,1.5304,-1.3779,0
1.1998,39.122,8.9086,1.0093e+05,0.11694,293.05,1.3779,-1.5304,0
1.1996,41.2,8.3744,1.0089e+05,0.12255,292.98,1.2104,-1.666,0
1.1994,43.106,7.4631,1.0085e+05,0.12753,292.92,1.0297,-1.7834,0
1.1993,44.767,6.2143,1.0082e+05,0.13177,292.88,0.83759,-1.8813,0
1.1992,46.118,4.6814,1.0081e+05,0.13515,292.85,0.63636,-1.9585,0
1.1993,47.108,2.9295,1.0081e+05,0.13761,292.84,0.42815,-2.0143,0
1.1994,47.699,1.0331,1.0083e+05,0.1391,292.85,0.21526,-2.048,0
1.1998,47.871,-0.92691,1.0086e+05,0.13959,292.87,0,-2.0593,0
1.2002,47.62,-2.8669,1.0092e+05,0.13908,292.92,-0.21526,-2.048,0
1.2008,46.959,-4.7034,1.0099e+05,0.13757,292.97,-0.42815,-2.0143,0
1.2015,45.919,-6.3564,1.0107e+05,0.13511,293.04,-0.63636,-1.9585,0
1.2023,44.547,-7.7537,1.0117e+05,0.13177,293.13,-0.83759,-1.8813,0
1.2032,42.905,-8.8347,1.0128e+05,0.12764,293.22,-1.0297,-1.7834,0
1.2042,41.065,-9.5527,1.0139e+05,0.12283,293.31,-1.2104,-1.666,0
1.2052,39.106,-9.8771,1.0151e+05,0.11748,293.41,-1.3779,-1.5304,0
1.2061,37.112,-9.794,1.0162e+05,0.11179,293.51,-1.5304,-1.3779,0
1.207,35.168,-9.3071,1.0173e+05,0.10593,293.61,-1.666,-1.2104,0
1.2079,33.353,-8.4365,1.0183e+05,0.10017,293.69,-1.7834,-1.0297,0
1.2086,31.743,-7.2178,1.0192e+05,0.09478,293.77,-1.8813,-0.83759,0
1.2092,30.403,-5.7001,1.0199e+05,0.090057,293.83,-1.9585,-0.63636,0
1.2096,29.385,-3.9438,1.0204e+05,0.086319,293.88,-2.0143,-0.42815,0
1.2099,28.728,-2.0181,1.0207e+05,0.083848,293.91,-2.048,-0.21526,0
1.21,28.495,-4.825e-05,1.0209e+05,0.082963,293.93,-2.0593,-0,0
1.2099,28.728,2.018,1.0207e+05,0.083848,293.91,-2.048,0.21526,0
1.2096,29.385,3.9437,1.0204e+05,0.086319,293.88,-2.0143,0.42815,0
1.2092,30.403,5.7,1.0199e+05,0.090057,293.83,-1.9585,0.63636,0
1.2086,31.743,7.2177,1.0192e+05,0.09478,293.77,-1.8813,0.83759,0
1.2079,33.353,8.4365,1.0183e+05,0.10017,293.69,-1.7834,1.0297,0
1.207,35.168,9.3071,1.0173e+05,0.10593,293.61,-1.666,1.2104,0
1.2061,37.112,9.794,1.0162e+05,0.11178,293.51,-1.5304,1.3779,0
1.2052,39.106,9.8771,1.0151e+05,0.11748,293.41,-1.3779,1.5304,0
1.2042,41.065,9.5528,1.0139e+05,0.12283,293.31,-1.2104,1.666,0
1.2032,42.905,8.8348,1.0128e+05,0.12764,293.22,-1.0297,1.7834,0
1.2023,44.547,7.7538,1.0117e+05,0.13177,293.13,-0.83759,1.8813,0
1.2015,45.919,6.3565,1.0107e+05,0.13511,293.04,-0.63636,1.9585,0
1.2008,46.959,4.7035,1.0099e+05,0.13757,292.97,-0.42815,2.0143,0
1.2002,47.62,2.867,1.0092e+05,0.13908,292.92,-0.21526,2.048,0
1.1998,47.871,0.927,1.0086e+05,0.13959,292.87,-0,2.0593,0
1.1994,47.699,-1.033,1.0083e+05,0.1391,292.85,0.21526,2.048,0
1.1993,47.108,-2.9294,1.0081e+05,0.13761,292.84,0.42815,2.0143,0
1.1992,46.118,-4.6813,1.0081e+05,0.13515,292.85,0.63636,1.9585,0
1.1993,44.767,-6.2142,1.0082e+05,0.13177,292.88,0.83759,1.8813,0
1.1994,43.106,-7.463,1.0085e+05,0.12753,292.92,1.0297,1.7834,0
1.1996,41.2,-8.3743,1.0089e+05,0.12255,292.98,1.2104,1.666,0
1.1998,39.122,-8.9085,1.0093e+05,0.11694,293.06,1.3779,1.5304,0
1.2,36.953,-9.0407,1.0098e+05,0.11086,293.15,1.5304,1.3779,0
1.2001,34.78,-8.7619,1.0103e+05,0.1045,293.25,1.666,1.2104,0
1.2002,32.691,-8.079,1.0107e+05,0.098095,293.39,1.7834,1.0297,0
1.2,30.775,-7.0155,1.0112e+05,0.091928,293.55,1.8813,0.83759,0
1.1996,29.119,-5.6113,1.0115e+05,0.086342,293.76,1.9585,0.63636,0
1.1987,27.803,-3.9227,1.0118e+05,0.081728,294.03,2.0143,0.42815,0
1.1975,26.904,-2.0224,1.0119e+05,0.078496,294.37,2.048,0.21526,0
1.1968,26.568,-1.0294,1.012e+05,0.077277,294.56,2.0593,0,0
1.1982,28.449,0.89901,1.0121e+05,0.08277,294.26,2.2812,0,0
1.1988,28.754,1.7636,1.0121e+05,0.083833,294.11,2.2687,-0.23845,0
1.1998,29.563,3.4127,1.012e+05,0.086634,293.84,2.2313,-0.47428,0
1.2005,30.734,4.8665,1.0118e+05,0.090614,293.61,2.1695,-0.70492,0
1.2008,32.197,6.0622,1.0115e+05,0.095428,293.44,2.0839,-0.92783,0
1.201,33.876,6.9532,1.0111e+05,0.10075,293.3,1.9755,-1.1406,0
1.201,35.691,7.5088,1.0108e+05,0.10627,293.2,1.8455,-1.3408,0
1.2008,37.565,7.7131,1.0104e+05,0.11175,293.11,1.6952,-1.5264,0
1.2007,39.421,7.5646,1.01e+05,0.11699,293.04,1.5264,-1.6952,0
1.2005,41.187,7.0753,1.0096e+05,0.12181,292.99,1.3408,-1.8455,0
1.2003,42.794,6.2699,1.0093e+05,0.12607,292.94,1.1406,-1.9755,0
1.2002,44.183,5.1848,1.0091e+05,0.12968,292.91,0.92783,-2.0839,0
1.2002,45.302,3.867,1.009e+05,0.13255,292.89,0.70492,-2.1695,0
1.2002,46.112,2.3726,1.0091e+05,0.13461,292.89,0.47428,-2.2313,0
1.2004,46.583,0.76466,1.0092e+05,0.13582,292.89,0.23845,-2.2687,0
1.2006,46.701,-0.88906,1.0095e+05,0.13616,292.92,0,-2.2812,0
1.201,46.464,-2.519,1.01e+05,0.13564,292.95,-0.23845,-2.2687,0
1.2015,45.885,-4.056,1.0106e+05,0.13426,293,-0.47428,-2.2313,0
1.2021,44.992,-5.4344,1.0113e+05,0.13208,293.06,-0.70492,-2.1695,0
1.2028,43.825,-6.595,1.0121e+05,0.12915,293.13,-0.92783,-2.0839,0
1.2036,42.435,-7.4884,1.013e+05,0.12555,293.2,-1.1406,-1.9755,0
1.2044,40.884,-8.0767,1.0139e+05,0.12141,293.29,-1.3408,-1.8455,0
1.2052,39.236,-8.3353,1.0149e+05,0.11684,293.37,-1.5264,-1.6952,0
1.206,37.563,-8.2535,1.0159e+05,0.11201,293.45,-1.6952,-1.5264,0
1.2067,35.933,-7.8349,1.0168e+05,0.1071,293.53,-1.8455,-1.3408,0
1.2074,34.413,-7.0966,1.0176e+05,0.10232,293.6,-1.9755,-1.1406,0
1.208,33.065,-6.0683,1.0183e+05,0.097886,293.66,-2.0839,-0.92783,0
1.2085,31.943,-4.7909,1.0189e+05,0.094045,293.72,-2.1695,-0.70492,0
1.2089,31.09,-3.3144,1.0194e+05,0.091032,293.76,-2.2313,-0.47428,0
1.2091,30.539,-1.6961,1.0196e+05,0.089051,293.78,-2.2687,-0.23845,0
1.2092,30.343,-3.9011e-05,1.0197e+05,0.088342,293.79,-2.2812,-0,0
1.2091,30.539,1.696,1.0196e+05,0.089051,293.78,-2.2687,0.23845,0
1.2089,31.09,3.3143,1.0194e+05,0.091032,293.76,-2.2313,0.47428,0
1.2085,31.943,4.7908,1.0189e+05,0.094045,293.72,-2.1695,0.70492,0
1.208,33.065,6.0683,1.0183e+05,0.097886,293.66,-2.0839,0.92783,0
1.2074,34.413,7.0966,1.0176e+05,0.10232,293.6,-1.9755,1.1406,0
1.2067,35.933,7.8349,1.0168e+05,0.1071,293.53,-1.8455,1.3408,0
1.206,37.563,8.2535,1.0159e+05,0.11201,293.45,-1.6952,1.5264,0
1.2052,39.236,8.3353,1.0149e+05,0.11684,293.37,-1.5264,1.6952,0
1.2044,40.884,8.0767,1.0139e+05,0.12141,293.29,-1.3408,1.8455,0
1.2036,42.435,7.4884,1.013e+05,0.12555,293.2,-1.1406,1.9755,0
1.2028,43.825,6.5951,1.0121e+05,0.12915,293.13,-0.92783,2.0839,0
1.2021,44.992,5.4344,1.0113e+05,0.13208,293.06,-0.70492,2.1695,0
1.2015,45.885,4.0561,1.0106e+05,0.13426,293,-0.47428,2.2313,0
1.201,46.464,2.5191,1.01e+05,0.13564,292.95,-0.23845,2.2687,0
1.2006,46.701,0.88915,1.0095e+05,0.13616,292.92,-0,2.2812,0
1.2004,46.583,-0.76457,1.0092e+05,0.13582,292.89,0.23845,2.2687,0
1.2002,46.112,-2.3725,1.0091e+05,0.13461,292.89,0.47428,2.2313,0
1.2002,45.302,-3.8668,1.009e+05,0.13255,292.89,0.70492,2.1695,0
1.2002,44.183,-5.1846,1.0091e+05,0.12968,292.91,0.92783,2.0839,0
1.2003,42.794,-6.2698,1.0093e+05,0.12608,292.94,1.1406,1.9755,0
1.2005,41.187,-7.0752,1.0096e+05,0.12181,292.99,1.3408,1.8455,0
1.2007,39.421,-7.5645,1.01e+05,0.11699,293.04,1.5264,1.6952,0
1.2008,37.565,-7.713,1.0104e+05,0.11175,293.11,1.6952,1.5264,0
1.201,35.691,-7.5087,1.0108e+05,0.10627,293.2,1.8455,1.3408,0
1.201,33.876,-6.9532,1.0111e+05,0.10075,293.31,1.9755,1.1406,0
1.2008,32.197,-6.0622,1.0115e+05,0.095428,293.44,2.0839,0.92783,0
1.2004,30.735,-4.8665,1.0118e+05,0.090614,293.61,2.1695,0.70492,0
1.1998,29.563,-3.4127,1.012e+05,0.086634,293.84,2.2313,0.47428,0
1.1988,28.754,-1.7636,1.0121e+05,0.083833,294.11,2.2687,0.23845,0
1.1982,28.449,-0.89906,1.0121e+05,0.08277,294.26,2.2812,0,0
1.1996,30.215,0.77866,1.0122e+05,0.087938,293.97,2.5474,0,0
1.2,30.488,1.5251,1.0122e+05,0.088857,293.86,2.5334,-0.26628,0
1.2007,31.206,2.9442,1.0121e+05,0.091267,293.66,2.4917,-0.52963,0
1.2012,32.237,4.1849,1.012e+05,0.094674,293.48,2.4227,-0.78719,0
1.2015,33.513,5.1936,1.0117e+05,0.098787,293.34,2.3272,-1.0361,0
1.2016,34.966,5.9323,1.0115e+05,0.10333,293.24,2.2061,-1.2737,0
1.2016,36.525,6.3779,1.0112e+05,0.10804,293.16,2.0609,-1.4973,0
1.2015,38.121,6.521,1.0109e+05,0.1127,293.09,1.8931,-1.7045,0
1.2014,39.69,6.3643,1.0106e+05,0.11715,293.04,1.7045,-1.8931,0
1.2012,41.171,5.9217,1.0103e+05,0.12123,293,1.4973,-2.0609,0
1.2011,42.508,5.2172,1.0101e+05,0.12483,292.96,1.2737,-2.2061,0
1.201,43.653,4.2838,1.0099e+05,0.12785,292.94,1.0361,-2.3272,0
1.201,44.567,3.1626,1.0098e+05,0.13024,292.93,0.78719,-2.4227,0
1.201,45.218,1.9014,1.0099e+05,0.13192,292.93,0.52963,-2.4917,0
1.2011,45.585,0.55307,1.01e+05,0.13288,292.94,0.26628,-2.5334,0
1.2014,45.657,-0.82644,1.0103e+05,0.1331,292.96,0,-2.5474,0
1.2017,45.436,-2.1799,1.0107e+05,0.13258,292.99,-0.26628,-2.5334,0
1.2021,44.933,-3.4509,1.0112e+05,0.13134,293.03,-0.52963,-2.4917,0
1.2026,44.174,-4.5861,1.0118e+05,0.12942,293.08,-0.78719,-2.4227,0
1.2032,43.192,-5.5378,1.0124e+05,0.12689,293.13,-1.0361,-2.3272,0
1.2038,42.029,-6.2663,1.0132e+05,0.12381,293.2,-1.2737,-2.2061,0
1.2045,40.736,-6.7415,1.014e+05,0.12029,293.26,-1.4973,-2.0609,0
1.2052,39.367,-6.944,1.0148e+05,0.11645,293.33,-1.7045,-1.8931,0
1.2058,37.98,-6.8658,1.0155e+05,0.11242,293.4,-1.8931,-1.7045,0
1.2064,36.63,-6.5102,1.0163e+05,0.10835,293.46,-2.0609,-1.4973,0
1.207,35.374,-5.8919,1.017e+05,0.10443,293.52,-2.2061,-1.2737,0
1.2075,34.26,-5.0352,1.0176e+05,0.10084,293.57,-2.3272,-1.0361,0
1.2079,33.333,-3.9738,1.0181e+05,0.097746,293.61,-2.4227,-0.78719,0
1.2082,32.628,-2.7487,1.0184e+05,0.095339,293.65,-2.4917,-0.52963,0
1.2084,32.172,-1.4066,1.0186e+05,0.093763,293.67,-2.5334,-0.26628,0
1.2084,32.009,-3.0503e-05,1.0187e+05,0.093198,293.68,-2.5474,-0,0
1.2084,32.172,1.4065,1.0186e+05,0.093762,293.67,-2.5334,0.26628,0
1.2082,32.628,2.7487,1.0184e+05,0.095339,293.65,-2.4917,0.52963,0
1.2079,33.333,3.9738,1.0181e+05,0.097746,293.61,-2.4227,0.78719,0
1.2075,34.26,5.0352,1.0176e+05,0.10084,293.57,-2.3272,1.0361,0
1.207,35.374,5.8918,1.017e+05,0.10443,293.52,-2.2061,1.2737,0
1.2064,36.63,6.5102,1.0163e+05,0.10835,293.46,-2.0609,1.4973,0
1.2058,37.979,6.8658,1.0155e+05,0.11242,293.4,-1.8931,1.7045,0
1.2052,39.367,6.944,1.0148e+05,0.11645,293.33,-1.7045,1.8931,0
1.2045,40.736,6.7415,1.014e+05,0.12029,293.26,-1.4973,2.0609,0
1.2038,42.029,6.2663,1.0132e+05,0.12381,293.2,-1.2737,2.2061,0
1.2032,43.192,5.5378,1.0124e+05,0.12689,293.13,-1.0361,2.3272,0
1.2026,44.174,4.5861,1.0118e+05,0.12942,293.08,-0.78719,2.4227,0
1.2021,44.933,3.451,1.0112e+05,0.13134,293.03,-0.52963,2.4917,0
1.2017,45.436,2.18,1.0107e+05,0.13258,292.99,-0.26628,2.5334,0
1.2014,45.657,0.82651,1.0103e+05,0.1331,292.96,-0,2.5474,0
1.2011,45.585,-0.55299,1.01e+05,0.13288,292.94,0.26628,2.5334,0
1.201,45.218,-1.9013,1.0099e+05,0.13192,292.93,0.52963,2.4917,0
1.201,44.567,-3.1625,1.0098e+05,0.13024,292.93,0.78719,2.4227,0
1.201,43.653,-4.2837,1.0099e+05,0.12785,292.94,1.0361,2.3272,0
1.2011,42.508,-5.2171,1.0101e+05,0.12483,292.96,1.2737,2.2061,0
1.2012,41.171,-5.9216,1.0103e+05,0.12123,293,1.4973,2.0609,0
1.2014,39.69,-6.3642,1.0106e+05,0.11715,293.04,1.7045,1.8931,0
1.2015,38.121,-6.521,1.0109e+05,0.1127,293.09,1.8931,1.7045,0
1.2016,36.525,-6.3779,1.0112e+05,0.10804,293.16,2.0609,1.4973,0
1.2016,34.966,-5.9323,1.0115e+05,0.10333,293.24,2.2061,1.2737,0
1.2015,33.513,-5.1936,1.0117e+05,0.098787,293.35,2.3272,1.0361,0
1.2012,32.237,-4.1849,1.012e+05,0.094674,293.48,2.4227,0.78719,0
1.2007,31.206,-2.9442,1.0121e+05,0.091267,293.66,2.4917,0.52963,0
1.2,30.488,-1.5252,1.0122e+05,0.088857,293.86,2.5334,0.26628,0
1.1995,30.215,-0.77872,1.0122e+05,0.087938,293.97,2.5474,0,0
1.2007,31.845,0.66772,1.0123e+05,0.092712,293.71,2.8669,0,0
1.201,32.085,1.3058,1.0123e+05,0.093498,293.64,2.8512,-0.29967,0
1.2015,32.713,2.5149,1.0122e+05,0.095549,293.5,2.8042,-0.59606,0
1.2019,33.605,3.5635,1.0121e+05,0.098433,293.37,2.7266,-0.88591,0
1.2021,34.702,4.4061,1.012e+05,0.10191,293.27,2.619,-1.1661,0
1.2022,35.942,5.0124,1.0118e+05,0.10573,293.19,2.4828,-1.4334,0
1.2021,37.263,5.3655,1.0115e+05,0.1097,293.13,2.3194,-1.6851,0
1.2021,38.605,5.4608,1.0113e+05,0.11362,293.08,2.1305,-1.9183,0
1.2019,39.913,5.304,1.0111e+05,0.11734,293.04,1.9183,-2.1305,0
1.2018,41.138,4.9101,1.0108e+05,0.12075,293.01,1.6851,-2.3194,0
1.2017,42.235,4.3015,1.0107e+05,0.12373,292.99,1.4334,-2.4828,0
1.2016,43.167,3.508,1.0106e+05,0.12623,292.97,1.1661,-2.619,0
1.2016,43.902,2.5648,1.0105e+05,0.12818,292.96,0.88591,-2.7266,0
1.2017,44.416,1.5122,1.0106e+05,0.12953,292.97,0.59606,-2.8042,0
1.2018,44.695,0.3941,1.0107e+05,0.13027,292.97,0.29967,-2.8512,0
1.202,44.732,-0.74375,1.0109e+05,0.13039,292.99,0,-2.8669,0
1.2023,44.529,-1.8549,1.0112e+05,0.12989,293.02,-0.29967,-2.8512,0
1.2026,44.098,-2.8938,1.0117e+05,0.12879,293.05,-0.59606,-2.8042,0
1.203,43.46,-3.8178,1.0121e+05,0.12713,293.09,-0.88591,-2.7266,0
1.2035,42.642,-4.589,1.0127e+05,0.12497,293.14,-1.1661,-2.619,0
1.204,41.68,-5.1758,1.0133e+05,0.12237,293.19,-1.4334,-2.4828,0
1.2046,40.615,-5.5548,1.014e+05,0.11943,293.24,-1.6851,-2.3194,0
1.2051,39.491,-5.7109,1.0146e+05,0.11624,293.3,-1.9183,-2.1305,0
1.2056,38.355,-5.6384,1.0152e+05,0.11292,293.35,-2.1305,-1.9183,0
1.2061,37.252,-5.3403,1.0158e+05,0.10961,293.41,-2.3194,-1.6851,0
1.2066,36.226,-4.8289,1.0164e+05,0.10644,293.45,-2.4828,-1.4334,0
1.207,35.317,-4.1243,1.0169e+05,0.10355,293.49,-2.619,-1.1661,0
1.2073,34.561,-3.2536,1.0173e+05,0.10109,293.53,-2.7266,-0.88591,0
1.2076,33.986,-2.2501,1.0176e+05,0.09918,293.56,-2.8042,-0.59606,0
1.2077,33.614,-1.1514,1.0178e+05,0.097935,293.57,-2.8512,-0.29967,0
1.2078,33.481,-2.3007e-05,1.0178e+05,0.097489,293.58,-2.8669,-0,0
1.2077,33.614,1.1513,1.0178e+05,0.097935,293.57,-2.8512,0.29967,0
1.2076,33.986,2.2501,1.0176e+05,0.09918,293.56,-2.8042,0.59606,0
1.2073,34.561,3.2536,1.0173e+05,0.10109,293.53,-2.7266,0.88591,0
1.207,35.317,4.1243,1.0169e+05,0.10355,293.49,-2.619,1.1661,0
1.2066,36.226,4.8289,1.0164e+05,0.10644,293.45,-2.4828,1.4334,0
1.2061,37.252,5.3403,1.0158e+05,0.10961,293.41,-2.3194,1.6851,0
1.2056,38.355,5.6384,1.0152e+05,0.11292,293.35,-2.1305,1.9183,0
1.2051,39.491,5.711,1.0146e+05,0.11624,293.3,-1.9183,2.1305,0
1.2046,40.615,5.5548,1.014e+05,0.11942,293.24,-1.6851,2.3194,0
1.204,41.68,5.1759,1.0133e+05,0.12237,293.19,-1.4334,2.4828,0
1.2035,42.642,4.589,1.0127e+05,0.12497,293.14,-1.1661,2.619,0
1.203,43.46,3.8179,1.0121e+05,0.12713,293.09,-0.88591,2.7266,0
1.2026,44.098,2.8939,1.0117e+05,0.12879,293.05,-0.59606,2.8042,0
1.2023,44.529,1.855,1.0112e+05,0.12989,293.02,-0.29967,2.8512,0
1.202,44.732,0.74382,1.0109e+05,0.13039,292.99,-0,2.8669,0
1.2018,44.695,-0.39403,1.0107e+05,0.13027,292.97,0.29967,2.8512,0
1.2017,44.416,-1.5122,1.0106e+05,0.12953,292.97,0.59606,2.8042,0
1.2016,43.902,-2.5647,1.0105e+05,0.12818,292.96,0.88591,2.7266,0
1.2016,43.167,-3.5079,1.0106e+05,0.12623,292.97,1.1661,2.619,0
1.2017,42.235,-4.3014,1.0107e+05,0.12373,292.99,1.4334,2.4828,0
1.2018,41.138,-4.91,1.0108e+05,0.12075,293.01,1.6851,2.3194,0
1.2019,39.913,-5.304,1.0111e+05,0.11734,293.04,1.9183,2.1305,0
1.2021,38.605,-5.4607,1.0113e+05,0.11362,293.08,2.1305,1.9183,0
1.2021,37.263,-5.3655,1.0115e+05,0.1097,293.13,2.3194,1.6851,0
1.2022,35.942,-5.0124,1.0118e+05,0.10573,293.19,2.4828,1.4334,0
1.2021,34.702,-4.4061,1.012e+05,0.10191,293.27,2.619,1.1661,0
1.2019,33.605,-3.5635,1.0121e+05,0.098433,293.37,2.7266,0.88591,0
1.2015,32.713,-2.515,1.0122e+05,0.095549,293.5,2.8042,0.59606,0
1.201,32.085,-1.3059,1.0123e+05,0.093498,293.64,2.8512,0.29967,0
1.2007,31.845,-0.66778,1.0123e+05,0.092712,293.71,2.8669,0,0
1.2016,33.322,0.5656,1.0124e+05,0.097039,293.5,3.2503,0,0
1.2018,33.529,1.1045,1.0124e+05,0.0977,293.46,3.2325,-0.33974,0
1.2021,34.066,2.1227,1.0123e+05,0.099417,293.37,3.1792,-0.67577,0
1.2024,34.825,2.9989,1.0123e+05,0.10182,293.28,3.0912,-1.0044,0
1.2025,35.752,3.6954,1.0121e+05,0.10471,293.21,2.9693,-1.322,0
1.2026,36.792,4.1881,1.012e+05,0.10789,293.15,2.8148,-1.6251,0
1.2026,37.893,4.4651,1.0118e+05,0.11118,293.11,2.6295,-1.9105,0
1.2025,39.005,4.5253,1.0116e+05,0.11442,293.08,2.4154,-2.1748,0
1.2024,40.08,4.3761,1.0115e+05,0.1175,293.05,2.1748,-2.4154,0
1.2023,41.08,4.0322,1.0113e+05,0.12029,293.03,1.9105,-2.6295,0
1.2022,41.968,3.5144,1.0112e+05,0.12274,293.01,1.6251,-2.8148,0
1.2022,42.716,2.8487,1.0111e+05,0.12477,293,1.322,-2.9693,0
1.2022,43.299,2.065,1.0111e+05,0.12633,293,1.0044,-3.0912,0
1.2022,43.7,1.1969,1.0111e+05,0.12741,293,0.67577,-3.1792,0
1.2023,43.908,0.28032,1.0112e+05,0.12796,293.01,0.33974,-3.2325,0
1.2025,43.919,-0.6477,1.0114e+05,0.12801,293.02,0,-3.2503,0
1.2027,43.737,-1.5498,1.0117e+05,0.12754,293.05,-0.33974,-3.2325,0
1.203,43.373,-2.3897,1.0121e+05,0.12658,293.07,-0.67577,-3.1792,0
1.2033,42.842,-3.1336,1.0125e+05,0.12517,293.11,-1.0044,-3.0912,0
1.2037,42.169,-3.7516,1.0129e+05,0.12335,293.15,-1.322,-2.9693,0
1.2041,41.383,-4.2193,1.0134e+05,0.12119,293.19,-1.6251,-2.8148,0
1.2046,40.516,-4.5182,1.0139e+05,0.11877,293.23,-1.9105,-2.6295,0
1.205,39.604,-4.6372,1.0145e+05,0.11616,293.27,-2.1748,-2.4154,0
1.2055,38.685,-4.572,1.015e+05,0.11347,293.32,-2.4154,-2.1748,0
1.2059,37.794,-4.3256,1.0155e+05,0.1108,293.36,-2.6295,-1.9105,0
1.2062,36.966,-3.9081,1.0159e+05,0.10826,293.4,-2.8148,-1.6251,0
1.2066,36.233,-3.3358,1.0163e+05,0.10597,293.43,-2.9693,-1.322,0
1.2068,35.624,-2.6305,1.0166e+05,0.10403,293.46,-3.0912,-1.0044,0
1.207,35.161,-1.8188,1.0168e+05,0.10253,293.48,-3.1792,-0.67577,0
1.2071,34.862,-0.93056,1.017e+05,0.10155,293.49,-3.2325,-0.33974,0
1.2072,34.755,-1.651e-05,1.017e+05,0.10121,293.5,-3.2503,-0,0
